UUID,Pinyin,Character,New Filename
sapi5-b048b9c5-103dc0e1-dd042761-27ff2e62-63a16667.mp3,lín,琳,lín_琳.mp3
sapi5-ca19e598-c1bf579a-984b02d3-cf015e1a-97f7a0ae.mp3,zāi,栽,zāi_栽.mp3
sapi5-9a43c09f-75cf79d1-1d63291d-5155840e-fec60dc9.mp3,zhān,沾,zhān_沾.mp3
sapi5-88c29d37-5c17c5f8-a4ba7cd0-f88d8b64-47e27d50.mp3,zhà,诈,zhà_诈.mp3
sapi5-13ebb942-7b833d53-8b756c0c-e251be5f-d378d03e.mp3,zhāi,斋,zhāi_斋.mp3
sapi5-26bc9c54-8558943b-69b5b7c2-a6de1033-63d49396.mp3,mán,瞒,mán_瞒.mp3
sapi5-fd9d7f08-dd5319b0-9832a6f8-a65a3f4c-dd919023.mp3,biāo,彪,biāo_彪.mp3
sapi5-3a8fca3f-6619333e-b4ad1a85-2dd0207e-d1d91621.mp3,è,厄,è_厄.mp3
sapi5-5f6d37f2-d3eccbe9-081dc417-9ed07a0e-e5282808.mp3,zī,咨,zī_咨.mp3
sapi5-5ec06607-f2941ced-73830a87-580af1be-3b099f29.mp3,fǎng,纺,fǎng_纺.mp3
sapi5-b721e675-4044cb59-df1eac71-79fd2193-276b6f74.mp3,guàn,罐,guàn_罐.mp3
sapi5-bd93dbeb-3025e086-d3e33729-75196706-f2d317cc.mp3,tǒng,桶,tǒng_桶.mp3
sapi5-4b1ccd6a-859949c7-3e93eab2-039e8c22-af0b94e6.mp3,rǎng,壤,rǎng_壤.mp3
sapi5-98f7049b-68f20829-95b57dce-ec9ce882-c4facb95.mp3,gāo,糕,gāo_糕.mp3
sapi5-c1ef6bee-57dd5fdb-e1d8a4a1-c0d9e763-47ebfb83.mp3,sòng,颂,sòng_颂.mp3
sapi5-c958d41c-ce131194-4f6f4b2a-390e46ce-5abc079b.mp3,péng,膨,péng_膨.mp3
sapi5-43910e37-861bff9a-887368b6-d2b68a5d-9ab4e133.mp3,xié,谐,xié_谐.mp3
sapi5-0cd173e5-7d247a54-8a9c85ec-6597cf16-59c7dca9.mp3,lěi,垒,lěi_垒.mp3
sapi5-a391be29-380085c3-e2c91208-e009ae51-2c79b45d.mp3,gū,咕,gū_咕.mp3
sapi5-f086f021-368d4f7a-cf76bf00-3d46f44d-28092694.mp3,xì,隙,xì_隙.mp3
sapi5-44c0aa7f-d902a2e8-373650fa-4987a603-1fc73bec.mp3,là,辣,là_辣.mp3
sapi5-7f3a1535-20da8eea-1d12078c-6c78287a-a518ac36.mp3,bǎng,绑,bǎng_绑.mp3
sapi5-0ac4ee45-4618797c-9fc417f6-6058758a-a68c691f.mp3,chǒng,宠,chǒng_宠.mp3
sapi5-dad20a8e-c564c16a-fb2b95c4-778efd4e-1a3be078.mp3,hēi,嘿,hēi_嘿.mp3
sapi5-3a291037-7634f018-c8171227-ded3b623-30bc3d4b.mp3,duì,兑,duì_兑.mp3
sapi5-6507cc95-fad477d0-f952068d-cfba8a3a-8e283f24.mp3,méi,霉,méi_霉.mp3
sapi5-379a939b-5ebe71ec-7fc2bdb9-6061d78b-c0dea0c8.mp3,cuò,挫,cuò_挫.mp3
sapi5-cc6fc145-05096947-93f8607e-74b39099-d62545cb.mp3,jī,稽,jī_稽.mp3
sapi5-05266247-557872f8-518e4537-617ac3c5-68d31155.mp3,fú,辐,fú_辐.mp3
sapi5-0c715668-e1ce703e-8485717c-e41c6821-3c719a1b.mp3,qǐ,乞,qǐ_乞.mp3
sapi5-1b4d33c6-99ad70ea-07d9ca34-508b2377-b9845d06.mp3,shā,纱,shā_纱.mp3
sapi5-9db8721d-e32c6bc0-c690b129-5d0b3811-a99d2d89.mp3,qún,裙,qún_裙.mp3
sapi5-10f6f97b-0d298be1-0f8acffd-4a5f2deb-8befafc1.mp3,xī,嘻,xī_嘻.mp3
sapi5-003a1789-a4bf3e77-e67ec651-5e34359f-897ed867.mp3,wā,哇,wā_哇.mp3
sapi5-faf99ab5-b52fce89-180db89e-2cad5f89-c841bf56.mp3,xiù,绣,xiù_绣.mp3
sapi5-91c731b3-b42a8d8b-50b45016-e5f5f0a8-58fae9f8.mp3,zhàng,杖,zhàng_杖.mp3
sapi5-29d6c30a-3394e1eb-b67934a5-86545a38-1b63975e.mp3,táng,塘,táng_塘.mp3
sapi5-1547475d-5b78221f-39eda198-4196a8e8-714f5508.mp3,yǎn,衍,yǎn_衍.mp3
sapi5-a6a61299-3c8c5f07-ed5ca2a5-24796e17-80582c42.mp3,zhóu,轴,zhóu_轴.mp3
sapi5-6824c56a-fc3f2835-0a6ed592-4f8dd76b-c272d133.mp3,pān,攀,pān_攀.mp3
sapi5-d7f70d00-893179c0-3d07a309-1b1f1e11-605a452c.mp3,bó,膊,bó_膊.mp3
sapi5-2d603db8-63a6d343-3ed37ecb-c26d167f-9a976981.mp3,pì,譬,pì_譬.mp3
sapi5-d2930bf1-bcc12da0-ac389424-f6578922-331485c0.mp3,bīn,斌,bīn_斌.mp3
sapi5-9a133284-82291b8d-48690521-a67dc4c1-8cb91665.mp3,qí,祈,qí_祈.mp3
sapi5-8ebd78db-e60318ce-efc7b8d7-7c2a5eb0-645cf646.mp3,tī,踢,tī_踢.mp3
sapi5-324b63ab-cc8f879c-57ae2b18-1feb88d0-3b303d12.mp3,sì,肆,sì_肆.mp3
sapi5-05751b88-c24d5826-bc2c492d-32aa29b1-1abcd11c.mp3,kǎn,坎,kǎn_坎.mp3
sapi5-7f8f566d-75fbdb9f-817245d9-2919515e-12574a41.mp3,jiào,轿,jiào_轿.mp3
sapi5-a49d9594-8ec039e9-423cbde0-e15f3d19-0339a392.mp3,péng,棚,péng_棚.mp3
sapi5-824d6901-68f58065-de8d9236-08c3a530-e3b83bf6.mp3,qì,泣,qì_泣.mp3
sapi5-e4d0ef27-408b078a-508bcc69-038b33e3-dc328929.mp3,lǚ,屡,lǚ_屡.mp3
sapi5-8e7492f7-8be6a52a-73017dc1-cd903001-22827b8b.mp3,zào,躁,zào_躁.mp3
sapi5-605e04c1-0d0e40cc-098b219e-72cb1543-97d5af7a.mp3,qiū,邱,qiū_邱.mp3
sapi5-0e7fcecd-e7ac40d7-b53881e2-a783b27a-ae60f93e.mp3,huáng,凰,huáng_凰.mp3
sapi5-a020a803-3f854ba5-086136fb-a3a3d5ca-4074cd07.mp3,yì,溢,yì_溢.mp3
sapi5-1ebe36d7-d2c5670d-4f2c43ac-60c527a7-ecd3a73c.mp3,zhuī,椎,zhuī_椎.mp3
sapi5-7c88f4e0-f05caab3-beb83630-ce914bc9-f813f64d.mp3,zá,砸,zá_砸.mp3
sapi5-e1411e38-99eedfcc-321fd83c-e1fa3447-644c6ac8.mp3,tàng,趟,tàng_趟.mp3
sapi5-531f19fb-2589b745-df803452-86e33497-877440f3.mp3,lián,帘,lián_帘.mp3
sapi5-d9015bee-fadb2869-0882461e-e9bfafa1-722f4997.mp3,fān,帆,fān_帆.mp3
sapi5-1adb5f88-0198f4ab-7ffac5d7-4f336b6a-b6541ffd.mp3,qī,栖,qī_栖.mp3
sapi5-21888001-1f1e2730-ae933580-51354175-ece99979.mp3,cuàn,窜,cuàn_窜.mp3
sapi5-c29b2e48-4677856a-fd3c0ace-47df3db4-2c291322.mp3,wán,丸,wán_丸.mp3
sapi5-4e21afe2-a7217a85-39b2bfc9-12e4ac2e-b2d91606.mp3,zhǎn,斩,zhǎn_斩.mp3
sapi5-f4149964-dd187f05-3de8a3a0-eaa353e4-9686c95d.mp3,dī,堤,dī_堤.mp3
sapi5-1f1f6790-fe774a6b-2981481b-350cb370-cde1a8ad.mp3,tā,塌,tā_塌.mp3
sapi5-b4308de2-99be3abc-125c308a-f4697b8f-9d1ab70d.mp3,fàn,贩,fàn_贩.mp3
sapi5-5a74e2ef-ff0fbbc8-173c7ef0-8ae64d61-e38a7531.mp3,xiāng,厢,xiāng_厢.mp3
sapi5-35560a12-e4fd1ccf-ed43c473-fe34ef16-a59fd552.mp3,xiān,掀,xiān_掀.mp3
sapi5-c5d2c655-07ecb8dd-c5100696-5754959c-2f95c29e.mp3,kā,喀,kā_喀.mp3
sapi5-e697cdbf-096f3485-2268ee84-e56c5e13-a3beee93.mp3,guāi,乖,guāi_乖.mp3
sapi5-ee02b2d6-ad9df559-64876a05-a823d989-4e6f4820.mp3,mí,谜,mí_谜.mp3
sapi5-1bf0d8f1-d6c32189-8b8c24e1-0fcdfa23-8a1205a1.mp3,niē,捏,niē_捏.mp3
sapi5-503645e2-4890a9b0-3d86200e-5e6262f0-820d8bfd.mp3,yán,阎,yán_阎.mp3
sapi5-3d4f6db0-c31424c3-078f8839-b150ed69-4e3592c1.mp3,bīn,滨,bīn_滨.mp3
sapi5-a45340b7-826147d1-e89f2469-fd58231e-47636d06.mp3,lǔ,虏,lǔ_虏.mp3
sapi5-e84d1cb3-6c92754a-47d6e14f-a89018d9-674783a7.mp3,chí,匙,chí_匙.mp3
sapi5-c0b8c8f7-f20f454f-a6833e4b-a306e281-2de464c4.mp3,lú,芦,lú_芦.mp3
sapi5-47751f29-31c51bdb-68777fac-2c797d91-fc3c9190.mp3,píng,苹,píng_苹.mp3
sapi5-6fc30cd9-907cad90-f79c7a6d-6b6d0b5a-fac13bc4.mp3,xiè,卸,xiè_卸.mp3
sapi5-0464ccb2-76083d64-25bab65b-95cb5ffb-7b889377.mp3,zhǎo,沼,zhǎo_沼.mp3
sapi5-1980b7c6-8e1e33b0-8ad84945-245dd97a-49f9d8bc.mp3,yào,钥,yào_钥.mp3
sapi5-78db65de-34b1b29d-7b1e2ee0-c7f648ba-b61e198b.mp3,zhū,株,zhū_株.mp3
sapi5-d3732772-20b33d53-93992de9-66562b95-8df484a7.mp3,dǎo,祷,dǎo_祷.mp3
sapi5-5671ca71-dbfd7071-d0c0e752-d35ba6d2-57864a34.mp3,pōu,剖,pōu_剖.mp3
sapi5-27685d72-45568136-a89dc739-11ec86bb-e498eb76.mp3,xī,熙,xī_熙.mp3
sapi5-cc653036-b2749ac2-47949705-c17e22bc-213dbf43.mp3,huā,哗,huā_哗.mp3
sapi5-addd22f5-0f429d15-7bd155de-e17f87e5-7a62da9b.mp3,pī,劈,pī_劈.mp3
sapi5-d5743207-3516e62a-97ab37ff-fc926a45-20ea04da.mp3,qiè,怯,qiè_怯.mp3
sapi5-89ef9ee0-8ab0cf13-3f569e87-bcfbafe5-d237d901.mp3,táng,棠,táng_棠.mp3
sapi5-f5c460aa-552140d6-bfd93279-a0c37cf5-5ddffce9.mp3,gē,胳,gē_胳.mp3
sapi5-f5d12588-680cfe6b-7fbcc78d-f2dce3c8-0d136c28.mp3,zhuāng,桩,zhuāng_桩.mp3
sapi5-1d4004c6-eebc2eae-1665efce-0d90817e-b49923ca.mp3,guī,瑰,guī_瑰.mp3
sapi5-06b37357-11675eec-66901cc0-17a4559f-49e111aa.mp3,yú,娱,yú_娱.mp3
sapi5-9ca4bb85-91359e1e-39106166-cf8430db-a6e2a1ec.mp3,qǔ,娶,qǔ_娶.mp3
sapi5-a2236a2a-0929e58d-5e3f48d1-560594ee-b313533a.mp3,mò,沫,mò_沫.mp3
sapi5-f7dc8772-d6b071a7-2f9fd221-5c6b0de4-f550c2b2.mp3,sǎng,嗓,sǎng_嗓.mp3
sapi5-b3c5b941-f649eb5e-fd80681f-820c5f8e-6b670316.mp3,dūn,蹲,dūn_蹲.mp3
sapi5-9a0c87a2-9ebbe549-5d14a158-f7232534-1e6d7df4.mp3,fén,焚,fén_焚.mp3
sapi5-c5ccc6be-820be626-c961718f-d99e8ba6-700c4a31.mp3,táo,淘,táo_淘.mp3
sapi5-07afdc05-ce3ef7a9-9b62b78e-2f672736-58566571.mp3,nèn,嫩,nèn_嫩.mp3
sapi5-614330ea-e7f27632-a5168da6-376f65b8-cefcd663.mp3,yùn,韵,yùn_韵.mp3
sapi5-e25bf4cf-bf548124-70bd5b5b-e564f458-0ad453a7.mp3,chèn,衬,chèn_衬.mp3
sapi5-9a8a0e2e-a1477219-99a83612-37432de5-72bfe6c2.mp3,xiōng,匈,xiōng_匈.mp3
sapi5-6d4fc0d1-1dcd29fd-85e4f76e-65f84f26-bbbdf7ce.mp3,jūn,钧,jūn_钧.mp3
sapi5-138e856a-1603de4d-4343a72a-c23a2325-734c1d4e.mp3,shù,竖,shù_竖.mp3
sapi5-6505ae6a-b759c23f-f863a50a-390c59ed-a954e5a9.mp3,jùn,峻,jùn_峻.mp3
sapi5-4441d3af-182d6294-83011f94-10c3ec2b-a2e910eb.mp3,bào,豹,bào_豹.mp3
sapi5-396b072a-a6dd3110-c2747495-3d090b21-c94a227d.mp3,lāo,捞,lāo_捞.mp3
sapi5-94bfb884-cc9a265f-84691f40-11d7c881-c2dab56e.mp3,jú,菊,jú_菊.mp3
sapi5-8fc4d545-286eca30-814152cf-0ac943bf-54d7d822.mp3,bǐ,鄙,bǐ_鄙.mp3
sapi5-af6aed7f-1008fc3b-5ae9ef23-bdbfd268-55b5be73.mp3,pò,魄,pò_魄.mp3
sapi5-ebe19f10-1148e38e-614d7f59-c5303b66-966c0f30.mp3,dōu,兜,dōu_兜.mp3
sapi5-159b3b26-76453153-8110bf8d-4dce1ae1-1531bdfd.mp3,hōng,哄,hōng_哄.mp3
sapi5-67615367-481fa12b-e79eeaa1-2f476ec2-665743ed.mp3,yǐng,颖,yǐng_颖.mp3
sapi5-ace5d1e2-26a1751f-533d541c-4efb27d4-1bb9c616.mp3,bàng,镑,bàng_镑.mp3
sapi5-4ac08d74-abfe850f-327ce09b-61775469-e8da3b12.mp3,xiè,屑,xiè_屑.mp3
sapi5-28f2d493-39b42c86-8124c0f0-f97d5500-3fd4d954.mp3,yǐ,蚁,yǐ_蚁.mp3
sapi5-e966f7eb-cc260be0-90350524-df18a4af-b82e2098.mp3,hú,壶,hú_壶.mp3
sapi5-842ed90c-a8996f4b-2df632cf-69548b81-b33381ea.mp3,yí,怡,yí_怡.mp3
sapi5-a1beb0b7-b8e7dbb0-ba6ef304-6e6e9bec-b39bdc23.mp3,shèn,渗,shèn_渗.mp3
sapi5-91dbcddc-dc88b122-122bcaa4-554c9235-f08bf384.mp3,tū,秃,tū_秃.mp3
sapi5-6c07347f-89223978-3c182d19-2b3123b9-f55cd274.mp3,jiā,迦,jiā_迦.mp3
sapi5-b5c86a7b-39ff435a-16bc5118-2552c026-6ad6f595.mp3,hàn,旱,hàn_旱.mp3
sapi5-299d32ce-e5a63f38-e50896ec-afe9fdce-f141cd8d.mp3,yo,哟,yo_哟.mp3
sapi5-1f61df44-3079d49e-7e9c1188-5de74be9-dff4525d.mp3,xián,咸,xián_咸.mp3
sapi5-45adc082-5589fd3e-fa8dbf9a-3fb59621-2ccd1aad.mp3,yān,焉,yān_焉.mp3
sapi5-41458c61-493dd473-7a657034-52e96c18-f19e111c.mp3,qiǎn,谴,qiǎn_谴.mp3
sapi5-601e8c9f-ed9e1b30-7482c2dc-f2704fa5-4f825234.mp3,wǎn,宛,wǎn_宛.mp3
sapi5-b8c5c3dd-572b0032-31e7f885-0200800f-2ed2db74.mp3,dào,稻,dào_稻.mp3
sapi5-81117938-2e64a8f1-4a37c839-c922ec78-73dc4309.mp3,zhù,铸,zhù_铸.mp3
sapi5-69dcb028-0e12b856-2ba25c0f-8e2b24c1-ddeb4324.mp3,duàn,锻,duàn_锻.mp3
sapi5-ad25883b-ba579257-f8793704-4fd62688-cfc4208d.mp3,qié,伽,qié_伽.mp3
sapi5-51086d62-62b40c04-eb30da09-5b619953-3546b5cc.mp3,zhān,詹,zhān_詹.mp3
sapi5-1b9a2444-9403d6db-357175bc-55311a82-bf1169dd.mp3,bì,毙,bì_毙.mp3
sapi5-75d6b0d7-1c9a3e5a-05c29b51-ff0507e9-2f9a6660.mp3,huǎng,恍,huǎng_恍.mp3
sapi5-77293440-76520319-c0e119b0-109f7feb-9e8acd0a.mp3,biǎn,贬,biǎn_贬.mp3
sapi5-e970f57f-08d64891-20b55fe3-ab412b7d-427dd15b.mp3,zhú,烛,zhú_烛.mp3
sapi5-e899d160-490f5373-cf79dd75-f07d452e-cf6eb2f5.mp3,hài,骇,hài_骇.mp3
sapi5-b27ca650-0cfc1bb7-484df87c-b6d0edce-0fa8d938.mp3,xīn,芯,xīn_芯.mp3
sapi5-039b8277-ccdbfe4e-c71eacfa-21d237c4-0a5aae9c.mp3,zhī,汁,zhī_汁.mp3
sapi5-fdd02f1e-ae2cf2c4-52c7d640-52901474-5cbffdf5.mp3,huán,桓,huán_桓.mp3
sapi5-5fab936b-976739e2-72d36d7c-3e21f357-1db86ffe.mp3,fāng,坊,fāng_坊.mp3
sapi5-db9a9b6c-49316259-8ad4542f-4256529b-bfe2cb0c.mp3,lǘ,驴,lǘ_驴.mp3
sapi5-36c17269-eea6f5f8-ed6da594-c48d2225-a3313b64.mp3,xiǔ,朽,xiǔ_朽.mp3
sapi5-7cff9bcb-c849744a-865c0468-d12ee5e1-629d3b48.mp3,jìng,靖,jìng_靖.mp3
sapi5-dcd42e5e-3747880d-0bacc363-d9658938-02fe733c.mp3,yòng,佣,yòng_佣.mp3
sapi5-f16af5a3-b507e5d2-93ec67f3-feade9e8-3a10f9f2.mp3,rǔ,汝,rǔ_汝.mp3
sapi5-07ffe14d-f9f2269f-eacab351-c305a5e8-7fa4d501.mp3,lù,碌,lù_碌.mp3
sapi5-0b370656-f4219fdf-66e9c5ce-7db0da6c-00b0309a.mp3,qì,迄,qì_迄.mp3
sapi5-1f4f21fc-41aae784-c304faff-d58c92ec-d3eeb424.mp3,jì,冀,jì_冀.mp3
sapi5-915408d0-de165147-ebd3571a-c1ce4ede-c805084b.mp3,jīng,荆,jīng_荆.mp3
sapi5-801c37c9-573a6cfa-b2f4fd72-9230af2a-c515c9a7.mp3,cuī,崔,cuī_崔.mp3
sapi5-486151a6-42b1db37-9ef4bddc-6cdfa25f-40302e8a.mp3,yàn,雁,yàn_雁.mp3
sapi5-5957a64c-f2264233-1ae64b5c-08d10fbe-51e58af2.mp3,shēn,绅,shēn_绅.mp3
sapi5-b24cf9fe-0501740f-ebdb5ac6-5dc8b516-98d342f7.mp3,shān,珊,shān_珊.mp3
sapi5-3926565d-b54ff62c-1fb93855-26bf8c0c-cf4d7f87.mp3,bǎng,榜,bǎng_榜.mp3
sapi5-be5257b6-73e0f438-54b0160b-7326134e-fcf793f5.mp3,sòng,诵,sòng_诵.mp3
sapi5-caa2a271-0a5aa52f-37e3e06a-4af5c86e-7919a44f.mp3,bàng,傍,bàng_傍.mp3
sapi5-785ffd02-b1f48e1c-1a2a4f4c-76bac330-1bbb4cfb.mp3,yàn,彦,yàn_彦.mp3
sapi5-f96aa4ca-1ca83208-128c84c8-8cee43f8-d2c3c2c3.mp3,chún,醇,chún_醇.mp3
sapi5-d1c72681-add9ee9b-8ece63b2-16b044f1-35f981b3.mp3,dí,笛,dí_笛.mp3
sapi5-f289d0ad-2bff35b0-c54b17de-e01eadf5-c5a4679c.mp3,qín,禽,qín_禽.mp3
sapi5-bb136005-9f831f18-de898cc7-dc556d9e-be6b89af.mp3,wù,勿,wù_勿.mp3
sapi5-b66defdd-2882b0cb-2a792b23-b8416a5d-4c98c53c.mp3,juān,娟,juān_娟.mp3
sapi5-734d8b5d-8f8ea26e-7644d2cf-fb281648-4ed317b0.mp3,miáo,瞄,miáo_瞄.mp3
sapi5-1986a802-109aee55-cc8f0925-66fc522d-72c8607f.mp3,chuáng,幢,chuáng_幢.mp3
sapi5-f4d1bcda-ddf5e877-d29b32b9-fc8b20a8-b1b3703c.mp3,kòu,寇,kòu_寇.mp3
sapi5-71c045f9-4595a4b7-1b6d646c-dd5f5c7a-04b0518b.mp3,dǔ,睹,dǔ_睹.mp3
sapi5-e3ca0491-6241e058-b73b47a5-2e9475e8-cf19d1f6.mp3,huì,贿,huì_贿.mp3
sapi5-34a35ec4-5b7e1edf-ec206ae2-d607877d-951c35a8.mp3,cǎi,踩,cǎi_踩.mp3
sapi5-2de5cf15-05ada52f-b5c8c1cb-0146f41c-8cf90b46.mp3,tíng,霆,tíng_霆.mp3
sapi5-3ffc5566-dce38e95-a84b1e8f-e0c5e454-01322597.mp3,wū,呜,wū_呜.mp3
sapi5-60afa80d-fe845bb6-b162f8af-39123094-933739ab.mp3,gǒng,拱,gǒng_拱.mp3
sapi5-91cb9739-58f7e2a4-e9483b45-0f9283cf-fbb8e249.mp3,fēi,妃,fēi_妃.mp3
sapi5-be7e0ca2-a827219f-ba39f408-311b5733-bc477ad6.mp3,miè,蔑,miè_蔑.mp3
sapi5-c82bb609-ddd8d73c-dd6c73f6-289b1067-6f43782a.mp3,yù,谕,yù_谕.mp3
sapi5-e2b00261-fc7d94e5-fa4860a3-b82a158d-6d5d484a.mp3,fú,缚,fú_缚.mp3
sapi5-582debfc-cbaf4301-b90786ef-e4f7bbe0-206ca7a3.mp3,guǐ,诡,guǐ_诡.mp3
sapi5-5790d1f2-8d796d44-ff235a39-287430ec-a1f6d5b4.mp3,péng,篷,péng_篷.mp3
sapi5-8702ca63-2af8e2cd-4af1c922-67fe84e1-d41fdb70.mp3,yān,淹,yān_淹.mp3
sapi5-25f345b2-5570d40b-0097dbdb-97bcbef2-9c349429.mp3,wàn,腕,wàn_腕.mp3
sapi5-a0ddd9f0-b7570fdc-6d0cb87e-07b661e7-d58c8952.mp3,zhǔ,煮,zhǔ_煮.mp3
sapi5-fcd72882-4a6965cf-76b9655b-fc4ad8f4-dc2450dc.mp3,qiàn,倩,qiàn_倩.mp3
sapi5-29c5ce5a-d0008c77-36fb9248-4a733b0c-19dd83d8.mp3,zú,卒,zú_卒.mp3
sapi5-9905605b-5a15e658-eed86c9c-0d7311d1-b0277f9d.mp3,kān,勘,kān_勘.mp3
sapi5-c3f4d166-9bd8f090-2680f97e-08785599-efcaa0c8.mp3,xīn,馨,xīn_馨.mp3
sapi5-0e9756dc-c7a593d2-fd467e3a-3b31fe56-b651f364.mp3,dòu,逗,dòu_逗.mp3
sapi5-befe4e65-8a3f994f-c1dc8ce5-ada90fa2-fa2ad795.mp3,diàn,甸,diàn_甸.mp3
sapi5-4f804a42-e0eda152-75309c0c-b7c3f37d-67e61c06.mp3,jiàn,贱,jiàn_贱.mp3
sapi5-08227e1a-99be38b1-f75a9171-ff4cbc3a-b0d44c28.mp3,chǎo,炒,chǎo_炒.mp3
sapi5-e8e98ea1-07db03ab-f8a1b7db-99c950a5-6c373260.mp3,càn,灿,càn_灿.mp3
sapi5-5066d7e8-56dc98f8-0f262fdc-cc794c6b-af6bee48.mp3,chǎng,敞,chǎng_敞.mp3
sapi5-8f75c00a-fa7df81e-c2b7bc18-dc23568e-afbd4144.mp3,là,蜡,là_蜡.mp3
sapi5-832befcf-cf9ae019-4b4958d4-e5628f3f-7e99bbdd.mp3,qiú,囚,qiú_囚.mp3
sapi5-6a87a92d-943f51d6-28bc754d-ddf3d366-6b939aa8.mp3,lì,栗,lì_栗.mp3
sapi5-5385d1dc-be76a9d5-ff88114c-f74f111c-ed104562.mp3,gū,辜,gū_辜.mp3
sapi5-ab567336-8484343f-b0efd7dc-5742360c-8a2b5d20.mp3,diàn,垫,diàn_垫.mp3
sapi5-aef34e91-53e54dd9-26c98b6c-a429ad0d-56dee34a.mp3,dù,妒,dù_妒.mp3
sapi5-95311c2e-7ffe21be-ed001c62-b41b2c00-babe7969.mp3,kuí,魁,kuí_魁.mp3
sapi5-c308fc89-9b1d8f1f-7ca83f17-8a2cab33-739930d8.mp3,yáo,谣,yáo_谣.mp3
sapi5-a9c0e597-38bc3c47-0b4b6f63-67c14ea9-27aabd57.mp3,mò,寞,mò_寞.mp3
sapi5-726bdf67-ef78183e-08014cce-c464f6a4-617ff551.mp3,shǔ,蜀,shǔ_蜀.mp3
sapi5-46f73cb6-10f04176-ac9c675d-d949876b-acad3e4f.mp3,shuǎi,甩,shuǎi_甩.mp3
sapi5-aeaeb7c1-c6c94c8c-c16b4812-d4f0650d-c50ef752.mp3,yá,涯,yá_涯.mp3
sapi5-06780195-7e907b5d-52533e9b-4b684d96-b8328a19.mp3,zhěn,枕,zhěn_枕.mp3
sapi5-d10faca5-3cd0794a-3e3c048d-4a2b7dfc-79148706.mp3,gài,丐,gài_丐.mp3
sapi5-34b9f6a0-4083dd84-8cf85c4a-eade96c8-ea9c2771.mp3,yǒng,泳,yǒng_泳.mp3
sapi5-f18e9570-342a3951-f89428c5-cfa15fb6-b1a9ba2f.mp3,kuí,奎,kuí_奎.mp3
sapi5-9be36276-d50fec00-8ec2bd47-573a7e79-b3f22d5f.mp3,mì,泌,mì_泌.mp3
sapi5-f96f086d-9e550936-fce57870-37a8fc4a-45514b4e.mp3,yú,逾,yú_逾.mp3
sapi5-1baff359-42eb132a-a9efc744-3ef5e0dc-b4ebae93.mp3,dīng,叮,dīng_叮.mp3
sapi5-74e5fdc8-1e23a703-2578f426-33044fac-a279db9c.mp3,dài,黛,dài_黛.mp3
sapi5-6e78b2d0-5610e38b-d5c60eb0-fb878ad7-8f8c8d32.mp3,zào,燥,zào_燥.mp3
sapi5-24d75dec-aa9b6c76-06e0804f-0829caa2-ec412459.mp3,zhí,掷,zhí_掷.mp3
sapi5-42cc0bdd-62a5819a-18c0b550-12488b5b-058340f5.mp3,jiè,藉,jiè_藉.mp3
sapi5-e33c93b0-d318aae8-65becf2c-2e54fcab-5252c6ad.mp3,shū,枢,shū_枢.mp3
sapi5-8b784c1a-3aec0d00-dc97a794-b55b1681-34624a3a.mp3,zēng,憎,zēng_憎.mp3
sapi5-bcf26144-698ca08d-15ea2721-9da710c9-08326fb5.mp3,jīng,鲸,jīng_鲸.mp3
sapi5-31576392-f24b5a24-7b690ceb-92f34d0f-77293405.mp3,hóng,弘,hóng_弘.mp3
sapi5-e9b13b46-88e7bc49-36a683ae-647e0706-677cdc08.mp3,yǐ,倚,yǐ_倚.mp3
sapi5-b1482c9e-2d27997e-dd59fbb5-c740bf5e-74659930.mp3,wǔ,侮,wǔ_侮.mp3
sapi5-2ea05af9-b4871ad1-73b02f28-3ae53890-53209f9c.mp3,fán,藩,fán_藩.mp3
sapi5-1b17540f-a1539579-ef97221b-9cae5d65-dd45e540.mp3,fú,拂,fú_拂.mp3
sapi5-f86be67d-d8fc35ae-246942fd-e56ea205-b80f7f9e.mp3,hè,鹤,hè_鹤.mp3
sapi5-98f04e27-5da18501-52b47122-2895582c-6fe1347d.mp3,shí,蚀,shí_蚀.mp3
sapi5-b8cc8f6d-cd645252-766ef216-561077e8-b47078c4.mp3,jiāng,浆,jiāng_浆.mp3
sapi5-12f6a27b-ea3793ef-66a9def4-4df82043-0b893b10.mp3,fú,芙,fú_芙.mp3
sapi5-38eceaac-308d5609-259c7d71-4154825f-a782a32b.mp3,lā,垃,lā_垃.mp3
sapi5-1de7fbd6-50c7ea71-0666d3ac-8f4677e1-e02204cf.mp3,kǎo,烤,kǎo_烤.mp3
sapi5-cab69889-d7d0e34d-4a067b44-4f2184eb-363c2884.mp3,shài,晒,shài_晒.mp3
sapi5-ec21ed2b-7be3d436-8019b598-106ac44c-99909250.mp3,shuāng,霜,shuāng_霜.mp3
sapi5-b0020228-c1bcf1af-dcddf262-bc28b78a-5dbda9ae.mp3,jiǎo,剿,jiǎo_剿.mp3
sapi5-811b281b-396ec30b-aebd4d9e-87a06f5e-0334cc22.mp3,yùn,蕴,yùn_蕴.mp3
sapi5-bc45aeaf-31274fe1-c4550928-13fe48e2-58c5e379.mp3,jí,圾,jí_圾.mp3
sapi5-81950268-9ba86602-ada37cda-bad097b7-84e815f8.mp3,chóu,绸,chóu_绸.mp3
sapi5-82b12d75-e717baa3-3a88e34b-3a8072c4-ed8cd88a.mp3,yǔ,屿,yǔ_屿.mp3
